dist_cart,dist_road,dist_urb,dist_vil,DVSP,elev,for200090m,for200190m,for200290m,for200390m,for200490m,for200590m,for200690m,for200790m,for200890m,for200990m,for201090m,for201190m,for201290m,for201390m,for201490m,for201590m,for201690m,for201790m,lspop2000,lspop2001,lspop2002,lspop2003,lspop2004,pop05,lspop2006,lspop2007,lspop2008,lspop2009,lspop2010,lspop2011,lspop2012,lspop2013,lspop2014,lspop2015,lspop2016,lspop2017,rice,precip,slope,veg,cfm_id,pa_id,CFM,PA
389.76525879,2243.828125,50781.320313,1422.8857422,2.5,71,1,1,1,1,1,1,0.2222222239,0.2222222239,0.2222222239,0.2222222239,0.2222222239,0.2222222239,0.2222222239,0.2222222239,0.2222222239,0.2222222239,0.2222222239,0.2222222239,12,14,8,14,18,14,15,15,15,16,6,19,19,20,26,28,29,50,1,1436,0.4547079504,2,181,0,1,0
91.853691101,2299.9196777,31049.513672,3129.1899414,0.3333329856,32,1,1,1,1,1,1,1,1,0.2222222239,0.2222222239,0.2222222239,0.2222222239,0.2222222239,0.2222222239,0.2222222239,0.2222222239,0.2222222239,0.2222222239,12,21,27,33,8,20,20,21,22,23,31,23,23,24,33,23,19,7,1,882,1.4502654076,2,583,0,1,0
8326.7128906,3604.0441895,29888.970703,6176.5263672,2.5,1049,1,1,1,1,1,1,1,1,1,1,1,1,0.777777791,0,0,0,0,0,4,2,3,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1744,9.8684864044,1,400,0,1,0
4939.1040039,4588.1923828,2864.0505371,2864.0505371,34,635,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,12,7,4,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1786,4.2135882378,1,880,0,1,0
1974.7089844,11281.160156,73766.375,5260.9604492,27,1396,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,49,41,17,16,9,2,7,7,7,8,8,8,8,8,7,7,8,8,0,1622,26.604024887,1,1088,0,1,0
5118.25,2760.0236816,25189.210938,3939.8972168,24,1329,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,4,4,3,4,0,1,1,1,1,0,1,1,1,1,2,1,0,0,1291,5.6736369133,1,636,0,1,0
3019.9094238,5003.4667969,39560.316406,3734.6650391,3,532,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1208,13.070940018,1,753,0,1,0
519.62762451,826.70239258,66119.804688,4269.8808594,5,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,2,0,2,1,1,1,1,1,1,1,1,1,2,2,2,1,0,994,1.8838750124,2,575,0,1,0
4967.4223633,4967.4223633,45603.304688,4978.0703125,5,1208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,28,8,6,8,1,1,1,1,1,1,1,2,2,2,2,2,1,0,1609,3.0394980907,1,938,0,1,0
2710.1901855,27359.220703,49747.304688,4131.1723633,171,778,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,4,4,4,9,2,2,3,3,3,4,3,3,3,4,3,3,1,0,1916,10.391767502,1,851,0,1,0
3712.2521973,3620.4089355,24964.027344,3588.5461426,4,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,55,6,3,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1842,0.467890054,2,97,0,1,0
2755.4174805,3520.7919922,221751.875,2938.8786621,25,171,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,6,5,6,6,6,4,5,5,5,5,4,5,5,5,4,5,5,2,0,476,0.2466036677,3,482,0,1,0
913.50134277,9335.6367188,10501.634766,2143.3679199,42,493,1,1,1,1,1,1,1,1,1,1,0.1111111119,0.1111111119,0.1111111119,0.1111111119,0.1111111119,0.1111111119,0.1111111119,0.1111111119,5,25,5,4,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1810,9.019109726,1,878,0,1,0
2027.1224365,18150.226563,56548.671875,3928.7658691,240,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1036,0.6974703669,2,1014,0,1,0
7211.3486328,18145.947266,57072.828125,4644.4448242,20,1210,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,12,13,10,11,5,6,6,6,6,6,6,6,6,4,4,4,1,1,1604,3.7151732445,1,421,0,1,0
5104.2172852,6824.9741211,40418.144531,5088.2280273,5,1152,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,6,7,5,6,1,1,1,1,1,1,1,1,1,1,2,1,1,0,1537,10.443144798,1,987,0,1,0
277.25653076,5727.7670898,32111.869141,2145.2580566,4,1006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,91,16,28,30,10,3,6,7,7,7,8,9,9,10,8,9,9,7,0,1657,10.042711258,1,655,0,1,0
2581.5947266,11000.4375,47071.296875,6460.7109375,24,1047,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1452,8.0875616074,1,608,0,1,0
3122.9702148,2923.2724609,223108.1875,2967.8029785,25,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,7,6,5,5,4,4,4,4,4,4,4,4,4,4,4,2,0,508,1.1027157307,3,482,0,1,0
1690.0006104,12170.59082,41800.960938,1644.4219971,24,1023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.555555582,33,8,3,3,11,2,6,6,6,6,6,6,6,6,6,6,5,2,0,1446,11.201586723,1,602,0,1,0
6222.7280273,9771.8632813,34635.363281,3089.1203613,4,752,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,9,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1269,22.199594498,1,737,0,1,0
3346.4421387,26953.666016,47299.046875,3765.2160645,171,810,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,3,2,6,7,4,4,4,4,9,4,5,6,11,6,5,2,0,1936,15.518434525,1,849,0,1,0
1788.8319092,9937.5283203,24587.621094,1842.8183594,74,426,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.777777791,0.6666666865,7,19,24,25,10,6,5,6,6,6,3,6,7,7,4,7,7,6,0,2869,10.308531761,1,844,0,1,0
4249.0200195,14241.227539,64771.382813,5509.5761719,9,1284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,7,6,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1364,21.213010788,1,410,0,1,0
2415.6464844,3957.0266113,46919.941406,3890.5766602,8.5,1350,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,3,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1534,8.3799715042,1,10,0,1,0
1102.3996582,9375.4667969,43857.390625,4067.6655273,0.3333329856,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,7,7,7,6,0,1,1,1,2,0,1,1,2,1,2,2,1,0,958,0.5938826799,2,578,0,1,0
1919.1577148,753.43505859,33566.464844,2514.2290039,24,1135,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,68,9,24,28,108,35,112,106,109,112,36,113,114,117,37,123,127,185,1,1327,7.1847305298,1,630,0,1,0
2322.6230469,4699.6079102,24967.138672,3000.7624512,74,179,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,11,14,13,5,5,4,5,5,5,3,5,6,6,3,6,6,9,0,3058,20.357873917,1,842,0,1,0
5206.8989258,19400.074219,22711.591797,7271.074707,80,663,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3333333433,24,9,11,10,7,2,2,2,2,3,3,3,3,3,2,2,2,1,0,2312,5.8249635696,1,857,0,1,0
6683.0898438,6631.1328125,91549.046875,5844.1713867,4.5,199,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,617,7.3614883423,3,534,0,1,0
3858.9899902,5343.6757813,169337.51563,6100.1357422,72,129,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,12,7,6,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,475,1.394734025,3,450,0,1,0
4291.840332,33347.234375,105649.5,15641.742188,10,153,1,1,1,1,1,1,1,1,1,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,14,10,5,4,4,2,2,2,3,3,2,3,3,3,4,4,4,2,0,542,2.1289806366,3,493,0,1,0
1361.9465332,4210.3588867,91184.242188,2584.6142578,240,11,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,1,1,2,1,1,1,1,1,1,1,0,0,0,1,2,1,1,0,0,1100,0.5938826799,2,1020,0,1,0
2072.170166,10167.432617,49465.828125,5185.7661133,3.5,118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,3,2,2,1,0,986,3.4570674896,2,578,0,1,0
5464.9003906,11283.754883,25571.363281,6430.9506836,24,1087,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,7,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1300,14.053789139,1,650,0,1,0
1216.7858887,10224.93457,63687.847656,2126.4406738,240,41,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1087,5.8198127747,2,1014,0,1,0
4610.1772461,13141.946289,44473.667969,2287.1936035,4,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,3,2,2,2,3,2,2,1,0,1369,18.915056229,1,742,0,1,0
2330.2775879,10004.023438,27134.589844,3314.8630371,76,430,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,4,5,4,9,2,3,3,3,4,4,4,4,5,4,4,4,1,0,2531,6.7606201172,1,855,0,1,0
5572.9487305,17524.978516,40979.804688,4428.7978516,27,1098,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,18,18,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381,11.403299332,1,609,0,1,0
645.99328613,29427.826172,49820.566406,653.01489258,171,798,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,3,3,3,7,3,4,4,4,4,5,4,6,6,6,6,5,2,0,1908,10.195447922,1,849,0,1,0
4900.7495117,10794.125977,46539.296875,3767.2189941,7,1138,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1578,6.8133831024,1,947,0,1,0
5781.168457,16431.191406,53876.175781,8112.9018555,24,1068,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,8,12,10,7,1,2,2,2,2,2,2,2,2,1,1,0,0,0,1526,4.4368481636,1,607,0,1,0
6024.3837891,5231.8618164,11344.943359,2619.2246094,0.5,537,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8888888955,0.8888888955,0.8888888955,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077,23.288434982,1,729,0,1,0
4269.590332,27926.179688,103351.46094,6994.4912109,11,211,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,5,3,2,3,1,1,1,1,1,2,1,1,1,2,1,1,0,0,566,0.5514089465,3,493,0,1,0
4652.7197266,14051.856445,28698.791016,7214.0712891,24,1161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1324,4.9504780769,1,650,0,1,0
5429.2602539,9770.5273438,36704.042969,1049.9888916,4,682,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1265,12.639026642,1,739,0,1,0
13417.897461,19014.212891,89153.953125,16372.490234,10,129,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,2,3,1,1,1,1,1,2,1,1,1,3,2,2,1,0,536,1.8082110882,3,493,0,1,0
4269.5673828,10537.658203,48003.769531,5137.6162109,24,1111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1428,7.5307655334,1,606,0,1,0
551.2401123,6679.0117188,219833.9375,1308.0909424,25,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,4,6,7,6,6,8,8,8,8,9,10,10,10,11,12,11,5,0,453,0.5938826799,3,482,0,1,0
6056.7348633,11556.354492,69442.90625,5451.519043,36,499,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3333333433,0.3333333433,9,5,7,5,9,2,3,3,3,3,3,3,3,3,3,3,6,9,0,2390,6.1871562004,1,360,0,1,0
3559.7521973,11759.016602,48798.691406,2718.1330566,4,605,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1394,30.398420334,1,743,0,1,0
2054.6384277,10056.166992,40332.4375,2393.6638184,6,1043,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,36,18,13,8,4,7,7,8,8,8,8,8,8,6,6,5,2,0,1511,9.3893003464,1,981,0,1,0
4454.1499023,5148.4868164,96995.671875,3987.8049316,4.5,193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,7,12,10,25,12,14,14,15,15,15,14,14,15,15,15,16,7,0,618,4.8707661629,3,534,0,1,0
1377.9169922,6920.9633789,25020.996094,963.09509277,4,160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2222222239,0,0,2,5,11,7,5,2,4,4,4,4,1,4,4,4,2,5,4,2,0,957,1.6538184881,2,588,0,1,0
313.568573,5908.4243164,60230.519531,1675.7587891,2.5,78,1,1,1,1,1,1,1,1,1,1,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,35,25,15,12,13,9,9,10,10,10,20,10,10,11,30,15,13,5,1,1436,0.2205692977,2,190,0,1,0
2999.7280273,7119.921875,35230.636719,5952.7768555,24,1093,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,2,2,6,1,2,2,2,2,2,2,2,2,2,3,2,1,1,1378,7.9120345116,1,633,0,1,0
3209.1245117,15016.143555,22300.4375,5165.6005859,8,117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,860,0.8398468494,2,1254,0,1,0
11409.049805,13610.348633,31488.158203,7426.0258789,44,1112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,4,3,3,2,0,0,1,1,2,1,1,0,1,0,0,0,0,1747,23.324802399,1,149,0,1,0
2078.197998,2848.2412109,176532.21875,2762.017334,72,138,1,1,1,1,1,1,1,1,1,1,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,7,8,7,5,3,2,3,3,3,3,3,3,3,3,3,3,3,1,0,477,0.3487480879,3,446,0,1,0
2901.7250977,25945.232422,52870.808594,3668.1706543,24,969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1549,12.229549408,1,611,0,1,0
2858.2246094,12703.300781,48196.765625,1438.2003174,3.5,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,969,1.627903223,2,578,0,1,0
741.29187012,4264.2744141,229622.78125,3899.668457,25,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,14,13,10,10,16,9,9,9,10,12,9,9,9,12,10,10,5,0,421,1.124548316,3,483,0,1,0
3119.9394531,3858.6835938,35981.328125,4342.7109375,0.3333329856,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6666666865,0.555555582,4,1,3,2,4,5,4,4,4,4,4,4,4,5,5,4,4,2,0,872,0.3976325393,2,581,0,1,0
7590.168457,8430.3125,38562.363281,7937.9511719,2,1463,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1355,8.607998848,1,999,0,1,0
2389.3959961,918.83129883,67877.210938,4106.2094727,5,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,0,3,2,2,2,3,3,0,2,2,2,0,4,4,2,0,982,1.5357271433,2,575,0,1,0
615.11254883,2931.7856445,29008.382813,2904.6213379,7,1330,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,28,9,9,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1627,9.9439783096,1,1068,0,1,0
2819.5778809,7019.1889648,154197.5,1222.7740479,15,193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,26,13,9,10,6,12,12,12,12,8,12,12,13,10,18,18,9,0,537,1.2328356504,3,513,0,1,0
798.73608398,18154.033203,82187.484375,3705.6564941,55,1719,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,19,58,69,54,38,39,40,42,43,44,44,44,45,47,46,39,13,0,1362,11.796754837,1,1139,0,1,0
3364.2937012,1469.6947021,13046.613281,1092.8966064,8,96,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6666666865,4,2,4,11,18,35,12,12,13,13,42,13,13,14,55,18,18,23,1,907,1.3816016912,2,1248,0,1,0
1939.7172852,14928.15918,47733.617188,3740.050293,24,968,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,2,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1500,4.5123405457,1,607,0,1,0
2631.8945313,3379.0522461,26984.814453,3530.1987305,10,1345,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,26,14,10,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1608,5.8904862404,1,1066,0,1,0
627.22137451,4691.8061523,19934.082031,5185.1625977,1,92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6666666865,0,1,2,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,912,1.2572427988,2,585,0,1,0
1989.0610352,14909.891602,77412.507813,4487.2734375,27,1421,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,21,6,6,6,5,6,6,6,7,3,9,9,9,3,9,8,3,0,1644,44.658008575,1,1088,0,1,0
5148.9111328,43607.734375,66827.765625,4962.2783203,34,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,28,20,17,12,7,7,8,8,8,9,9,9,9,9,9,7,2,0,3088,2.0237250328,1,163,0,1,0
3331.6391602,10133.064453,70986.359375,4377.6655273,12,911,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,11,6,5,5,3,4,4,4,4,3,4,4,4,2,3,3,3,0,2124,17.438579559,1,444,0,1,0
754.10668945,15645.693359,20323.841797,3288.0126953,31,760,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37,13,18,19,14,8,8,8,8,9,9,9,9,9,9,9,12,10,0,2247,13.027915001,1,857,0,1,0
2795.0979004,13655.452148,22536.441406,4961.9462891,8,198,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.555555582,0.555555582,0.555555582,0.555555582,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899,3.7588629723,2,1222,0,1,0
8213.8554688,22693.871094,95795.179688,9300.2421875,10,163,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,8,4,5,3,4,2,2,2,2,2,2,2,2,2,4,3,3,1,0,545,1.2179563046,3,493,0,1,0
11585.364258,18053.134766,36344.851563,10366.615234,44,1688,1,1,1,1,1,1,1,1,1,1,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,74,59,18,14,13,11,9,9,9,10,10,10,10,5,4,4,4,1,0,1638,22.556684494,1,149,0,1,0
1654.0128174,4134.1425781,56608.453125,7642.5322266,3.5,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6666666865,0.4444444478,0.4444444478,0,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,0,924,0.8890762925,2,579,0,1,0
275.55056763,23243.171875,100092.39844,1070.6499023,11,207,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,5,5,4,5,2,4,4,4,4,3,4,4,4,3,4,3,1,0,555,0.7797859311,3,493,0,1,0
3167.4787598,17183.154297,41051.988281,4572.8813477,24,1004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1468,18.644212723,1,611,0,1,0
2752.3305664,7509.2954102,23070.855469,1641.2463379,74,384,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,12,15,14,5,2,4,4,5,5,3,5,5,6,4,6,5,2,0,2790,10.483160973,1,844,0,1,0
4361.6484375,4256.7807617,95649.8125,2826.2880859,4.5,126,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,16,7,8,5,14,7,13,14,14,15,11,14,14,14,11,15,15,13,0,599,3.1317715645,3,534,0,1,0
1729.3673096,351.72515869,4768.8588867,1545.7243652,8,62,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,6,5,18,36,49,34,35,36,37,55,31,31,33,75,42,45,44,1,885,1.1027157307,2,1249,0,1,0
2847.701416,10631.411133,54215.035156,2648.1418457,3.5,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984,4.018430233,2,577,0,1,0
3464.5341797,8827.9033203,37614.707031,3568.7626953,24,1031,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,3,2,1,3,4,1,1,1,1,1,1,1,1,1,1,1,0,0,1401,10.400162697,1,632,0,1,0
393.64306641,6824.4956055,79221.0625,812.22631836,36,391,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2222222239,0.1111111119,0.1111111119,0.1111111119,0.1111111119,34,39,64,87,89,39,82,85,87,90,67,87,87,87,79,104,105,134,0,2451,4.3586435318,1,355,0,1,0
5588.8442383,3675.0456543,21595.318359,5105.3823242,8,159,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.6666666865,0.555555582,0.555555582,0.555555582,0.555555582,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948,2.7637929916,2,1241,0,1,0
1979.9802246,15682.764648,43948.007813,2204.5427246,3.5,107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,0,965,0.986323297,2,578,0,1,0
3988.5529785,4637.7871094,38303.613281,5144.3383789,0.3333329856,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,1,1,0,2,1,2,2,2,2,2,2,2,3,3,2,2,1,0,885,0.2466036677,2,581,0,1,0
3924.5292969,2500.2927246,124522.29688,2464.0527344,85,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016,1.0403140783,2,1025,0,1,0
7124.0078125,130.42504883,11031.105469,6261.3232422,15.5,602,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37,204,49,47,28,17,14,15,15,16,20,15,15,16,3,3,3,1,0,1683,3.6939513683,1,877,0,1,0
3162.6044922,8268.5761719,27736.058594,3228.1154785,24,1206,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1340,6.6105585098,1,651,0,1,0
3836.3056641,994.63677979,36896.886719,3339.3664551,3,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,123,43,10,9,16,13,14,14,14,14,14,14,15,15,17,16,20,20,0,1984,0.8398468494,1,93,0,1,0
1928.784668,12019.402344,19033.195313,2261.8081055,8,108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.777777791,0.777777791,0.777777791,0.777777791,2,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,849,0.2205692977,2,1255,0,1,0
4680.909668,22927.992188,55271.828125,3758.0668945,24,1010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,17,14,7,1,2,2,2,2,1,2,2,2,1,1,1,0,0,1562,1.5786440372,1,607,0,1,0
1670.0512695,17535.128906,28333.871094,2898.0861816,32,1047,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,9,15,14,17,9,10,10,10,10,11,11,11,11,12,11,9,4,0,1956,9.4372787476,1,840,0,1,0
0,22823.117188,123722.60156,15149.665039,72,211,1,1,1,1,1,1,0.777777791,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,7,6,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,1,0,528,0.5514089465,3,493,0,1,0
1001.7016602,10033.131836,25441.898438,4247.3300781,1,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.555555582,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,916,1.1353069544,2,585,0,1,0
3556.6184082,8129.1508789,34921.441406,3686.6315918,3,1108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,19,6,4,5,1,1,1,1,1,1,11,12,12,10,11,11,13,0,1584,9.8144350052,1,996,0,1,0
1630.8917236,6614.1469727,38314.96875,1797.6375732,4,435,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,29,18,22,30,25,30,32,33,33,5,35,35,37,15,35,35,44,0,1341,28.221797943,1,740,0,1,0
